ID,TIME,FEEDBACK,N_FIGURES,TRIAL,RM,SELECTED,LATENCY,ACCURACY
MS2303MALE20,120,0,4,experiment,,NO,,0
MS2303MALE20,120,0,3,experiment,75,D3,63.0335572,0
MS2303MALE20,120,0,3,experiment,75,D3,95.3286727,0
MS2303MALE20,120,0,3,experiment,0,D0,,0
MS2303MALE20,120,0,4,experiment,100,D5,,0
MS2303MALE20,120,0,4,experiment,0,D0,,0
MS2303MALE20,120,0,2,experiment,100,D5,,0
MS2704FEMALE21,150,1,2,training,100,D5,,1
MS2704FEMALE21,150,1,2,training,100,D5,,1
MS2704FEMALE21,120,0,2,experiment,100,D5,86.6226192,1
MS2704FEMALE21,120,0,2,experiment,50,D2,80.6911652,0
MS2704FEMALE21,120,0,2,experiment,0,D0,,0
MS2704FEMALE21,120,0,4,experiment,100,D5,95.6171164,1
MS2704FEMALE21,120,0,3,experiment,16,D1,99.2673539,0
MS2704FEMALE21,120,0,4,experiment,81,D3,46.7363451,0
MS2704FEMALE21,120,0,3,experiment,83,D4,58.1948921,0
MS2704FEMALE21,120,0,4,experiment,87,D4,68.7239589,0
MS2704FEMALE21,120,0,4,experiment,100,D5,53.802605,1
MS2704FEMALE21,120,0,2,experiment,100,D5,41.4887436,1
MS2704FEMALE21,120,0,3,experiment,100,D5,43.6280927,1
MS2704FEMALE21,120,0,3,experiment,100,D5,37.7977496,1
MS2704FEMALE21,120,0,4,experiment,25,D2,55.3172377,0
MS2704FEMALE21,120,0,4,experiment,100,D5,63.0538975,1
MS2704FEMALE21,120,0,2,experiment,63,D3,47.3331292,0
MS2704FEMALE21,120,0,3,experiment,100,D5,30.0387772,1
MS2704FEMALE21,120,0,3,experiment,100,D5,67.9538303,1
MS2704FEMALE21,120,0,2,experiment,75,D4,51.2134863,0
MS2704MALE20,150,1,2,training,100,D5,,1
MS2704MALE20,150,1,2,training,50,D2,,0
MS2704MALE20,120,0,4,experiment,100,D5,100.500512,1
MS2704MALE20,120,0,2,experiment,63,D3,100.855916,0
MS2704MALE20,120,0,4,experiment,81,D3,113.97966,0
MS2704MALE20,120,0,4,experiment,25,D2,,0
MS2704MALE20,120,0,2,experiment,63,D3,105.943777,0
MS2704MALE20,120,0,2,experiment,25,D1,114.526799,0
MS2704MALE20,120,0,4,experiment,81,D3,34.1429734,0
MS2704MALE20,120,0,3,experiment,75,D3,53.976705,0
MS2704MALE20,120,0,3,experiment,75,D3,96.5118785,0
MS2704MALE20,120,0,3,experiment,75,D3,37.216001,0
MS2704MALE20,120,0,3,experiment,83,D4,73.3487771,0
MS2704MALE20,120,0,4,experiment,100,D5,116.735838,1
MS2704MALE20,120,0,4,experiment,100,D5,49.2885174,1
MS2704MALE20,120,0,3,experiment,75,D3,60.4672064,0
MS2704MALE20,120,0,3,experiment,100,D5,62.8296636,1
MS2704MALE20,120,0,2,experiment,100,D5,36.2632514,1
MS2704MALE20,120,0,2,experiment,100,D5,58.7663591,1
MS2704MALE20,120,0,2,experiment,100,D5,33.0265733,1
MS2705MALE20,150,1,2,training,,NO,,0
MS2705MALE20,150,1,2,training,100,D5,,1
MS2705MALE20,120,0,2,experiment,,NO,,0
MS2705MALE20,120,0,2,experiment,100,D5,111.302482,1
MS2705MALE20,120,0,2,experiment,50,D2,97.4481759,0
MS2705MALE20,120,0,2,experiment,25,D1,85.7013248,0
MS2705MALE20,120,0,3,experiment,33,D2,23.5212345,0
MS2705MALE20,120,0,4,experiment,25,D2,,0
MS2705MALE20,120,0,3,experiment,16,D1,,0
MS2705MALE20,120,0,2,experiment,25,D1,,0
MS2705MALE20,120,0,3,experiment,75,D3,,0
MS2705MALE20,120,0,3,experiment,16,D1,,0
MS2705MALE20,120,0,2,experiment,75,D4,,0
MS2705MALE20,120,0,3,experiment,83,D4,,0
MS2705MALE20,120,0,3,experiment,33,D2,,0
MS2705MALE20,120,0,4,experiment,87,D4,,0
MS2705MALE20,120,0,4,experiment,0,D0,,0
MS2705MALE20,120,0,4,experiment,81,D3,,0
MS2705MALE20,120,0,4,experiment,87,D4,,0
MS2705MALE20,120,0,4,experiment,81,D3,,0
MT1505MALE20,150,1,2,training,75,D4,,0
MT1505MALE20,150,1,2,training,75,D4,,0
MT1505MALE20,120,0,4,experiment,100,D5,82.1721692,1
MT1505MALE20,120,0,4,experiment,100,D5,96.4524631,1
MT1505MALE20,120,0,3,experiment,,NO,,0
MT1505MALE20,120,0,2,experiment,75,D4,40.9762891,0
MT1505MALE20,120,0,3,experiment,83,D4,102.965131,0
MT1505MALE20,120,0,2,experiment,75,D4,53.3048475,0
MT1505MALE20,120,0,4,experiment,100,D5,70.0003289,1
MT1505MALE20,120,0,2,experiment,50,D2,115.827544,0
MT1505MALE20,120,0,4,experiment,100,D5,61.1168907,1
MT1505MALE20,120,0,3,experiment,83,D4,90.3006105,0
MT1505MALE20,120,0,3,experiment,83,D4,84.7727187,0
MT1505MALE20,120,0,3,experiment,100,D5,38.6078561,1
MT1505MALE20,120,0,2,experiment,100,D5,58.045733,1
MT1505MALE20,120,0,3,experiment,100,D5,58.3067344,1
MT1505MALE20,120,0,2,experiment,100,D5,41.521228,1
MT1505MALE20,120,0,4,experiment,81,D3,108.302314,0
MT1505MALE20,120,0,2,experiment,100,D5,92.2628464,1
MT1505MALE20,120,0,4,experiment,87,D4,85.0667905,0
MW0508MALE20,150,1,2,training,75,D4,,0
MW0508MALE20,150,1,2,training,75,D4,,0
MW0508MALE20,120,0,2,experiment,25,D1,41.9196032,0
MW0508MALE20,120,0,4,experiment,100,D5,43.9381098,1
MW0508MALE20,120,0,4,experiment,12,D1,,0
MW0508MALE20,120,0,2,experiment,25,D1,40.4583004,0
MW0508MALE20,120,0,2,experiment,100,D5,110.74038,1
MW0508MALE20,120,0,4,experiment,0,D0,,0
MW0508MALE20,120,0,4,experiment,12,D1,35.6358606,0
MW0508MALE20,120,0,2,experiment,100,D5,,0
MW0508MALE20,120,0,2,experiment,100,D5,,0
MW0508MALE20,120,0,2,experiment,75,D4,,0
MW0508MALE20,120,0,3,experiment,33,D2,59.1105294,0
MW0508MALE20,120,0,3,experiment,16,D1,,0
MW0508MALE20,120,0,4,experiment,25,D2,,0
MW0508MALE20,120,0,3,experiment,0,D0,,0
MW0508MALE20,120,0,3,experiment,16,D1,,0
MW0508MALE20,120,0,3,experiment,16,D1,,0
MW0508MALE20,120,0,4,experiment,87,D4,,0
MW0508MALE20,120,0,3,experiment,33,D2,,0
MW2402MALE20,150,1,2,training,0,D0,,0
MW2402MALE20,150,1,2,training,75,D4,,0
MW2402MALE20,120,0,3,experiment,75,D3,62.667335,0
MW2402MALE20,120,0,2,experiment,0,D0,67.5178885,0
MW2402MALE20,120,0,3,experiment,83,D4,,0
MW2402MALE20,120,0,4,experiment,81,D3,,0
MW2402MALE20,120,0,4,experiment,0,D0,,0
MW2402MALE20,120,0,3,experiment,100,D5,,0
MW2402MALE20,120,0,4,experiment,81,D3,59.6431022,0
MW2402MALE20,120,0,3,experiment,75,D3,37.344726,0
MW2402MALE20,120,0,4,experiment,81,D3,68.491487,0
MW2402MALE20,120,0,2,experiment,100,D5,83.6053345,1
MW2402MALE20,120,0,2,experiment,75,D4,51.7100575,0
MW2402MALE20,120,0,2,experiment,63,D3,49.6582188,0
MW2402MALE20,120,0,4,experiment,0,D0,77.612629,0
MW2402MALE20,120,0,2,experiment,100,D5,87.5378451,1
MW2402MALE20,120,0,3,experiment,33,D2,,0
MW2402MALE20,120,0,4,experiment,81,D3,49.2505096,0
MW2402MALE20,120,0,3,experiment,33,D2,35.0055037,0
MW2402MALE20,120,0,2,experiment,0,D0,12.8865137,0
MZ2501MALE20,150,1,2,training,100,D5,,1
MZ2501MALE20,150,1,2,training,50,D2,,0
MZ2501MALE20,120,0,3,experiment,100,D5,71.5424541,1
MZ2501MALE20,120,0,4,experiment,100,D5,81.3620444,1
MZ2501MALE20,120,0,2,experiment,50,D2,84.6182589,0
MZ2501MALE20,120,0,4,experiment,100,D5,40.989319,1
MZ2501MALE20,120,0,4,experiment,100,D5,49.6376366,1
MZ2501MALE20,120,0,2,experiment,100,D5,84.2563494,1
MZ2501MALE20,120,0,2,experiment,100,D5,60.0755242,1
MZ2501MALE20,120,0,4,experiment,100,D5,65.6227475,1
MZ2501MALE20,120,0,2,experiment,0,D0,74.9625581,0
MZ2501MALE20,120,0,2,experiment,25,D1,31.4220952,0
MZ2501MALE20,120,0,4,experiment,100,D5,67.6586656,1
MZ2501MALE20,120,0,3,experiment,16,D1,56.661927,0
MZ2501MALE20,120,0,3,experiment,83,D4,66.433823,0
MZ2501MALE20,120,0,4,experiment,0,D0,29.6503877,0
MZ2501MALE20,120,0,3,experiment,0,D0,33.5977297,0
MZ2501MALE20,120,0,2,experiment,100,D5,25.0657557,1
MZ2501MALE20,120,0,3,experiment,100,D5,35.1755537,1
MZ2501MALE20,120,0,3,experiment,100,D5,34.2281906,1
MZ2705FEMALE25,150,1,2,training,63,D3,,0
MZ2705FEMALE25,150,1,2,training,,NO,,0
MZ2705FEMALE25,120,0,4,experiment,81,D3,68.7189329,0
MZ2705FEMALE25,120,0,4,experiment,100,D5,113.178186,1
MZ2705FEMALE25,120,0,3,experiment,100,D5,53.5952545,1
MZ2705FEMALE25,120,0,3,experiment,83,D4,116.66232,0
MZ2705FEMALE25,120,0,4,experiment,87,D4,112.458416,0
MZ2705FEMALE25,120,0,3,experiment,83,D4,110.312406,0
MZ2705FEMALE25,120,0,2,experiment,100,D5,82.3930481,1
MZ2705FEMALE25,120,0,3,experiment,100,D5,114.070282,1
MZ2705FEMALE25,120,0,2,experiment,63,D3,114.602971,0
MZ2705FEMALE25,120,0,4,experiment,100,D5,76.9053779,1
MZ2705FEMALE25,120,0,3,experiment,83,D4,110.472913,0
MZ2705FEMALE25,120,0,4,experiment,81,D3,103.848375,0
MZ2705FEMALE25,120,0,2,experiment,63,D3,113.328446,0
MZ2705FEMALE25,120,0,3,experiment,100,D5,,0
MZ2705FEMALE25,120,0,2,experiment,50,D2,77.1441887,0
MZ2705FEMALE25,120,0,2,experiment,50,D2,81.6404553,0
MZ2705FEMALE25,120,0,4,experiment,87,D4,67.6424838,0
MZ2705FEMALE25,120,0,2,experiment,100,D5,98.7787797,1
NJ3112MALE20,150,1,2,training,100,D5,,1
NJ3112MALE20,150,1,2,training,100,D5,,1
NJ3112MALE20,120,0,4,experiment,100,D5,74.6024652,1
NJ3112MALE20,120,0,2,experiment,0,D0,31.0038924,0
NJ3112MALE20,120,0,3,experiment,100,D5,43.6370257,1
NJ3112MALE20,120,0,3,experiment,100,D5,99.5958987,1
NJ3112MALE20,120,0,3,experiment,75,D3,53.6715212,0
NJ3112MALE20,120,0,2,experiment,100,D5,49.0202812,1
NJ3112MALE20,120,0,4,experiment,25,D2,102.390261,0
NJ3112MALE20,120,0,4,experiment,81,D3,37.2050092,0
NJ3112MALE20,120,0,4,experiment,81,D3,41.1564041,0
NJ3112MALE20,120,0,2,experiment,100,D5,46.3929433,1
NJ3112MALE20,120,0,3,experiment,83,D4,33.6002188,0
NJ3112MALE20,120,0,4,experiment,87,D4,56.3926274,0
NJ3112MALE20,120,0,2,experiment,100,D5,47.8802731,1
NJ3112MALE20,120,0,2,experiment,100,D5,39.2144321,1
NJ3112MALE20,120,0,3,experiment,83,D4,39.877146,0
NJ3112MALE20,120,0,3,experiment,83,D4,33.493264,0
NJ3112MALE20,120,0,2,experiment,100,D5,21.10444,1
NJ3112MALE20,120,0,4,experiment,100,D5,70.7674967,1
NK0201MALE20,150,1,2,training,50,D2,,0
NK0201MALE20,150,1,2,training,100,D5,,1
NK0201MALE20,120,0,2,experiment,,NO,,0
NK0201MALE20,120,0,2,experiment,100,D5,114.402633,1
NK0201MALE20,120,0,3,experiment,100,D5,111.712492,1
NK0201MALE20,120,0,4,experiment,100,D5,106.383939,1
NK0201MALE20,120,0,2,experiment,100,D5,93.8183047,1
NK0201MALE20,120,0,2,experiment,100,D5,111.206698,1
NK0201MALE20,120,0,3,experiment,75,D3,114.123942,0
NK0201MALE20,120,0,2,experiment,,NO,,0
NK0201MALE20,120,0,4,experiment,81,D3,110.075827,0
NK0201MALE20,120,0,4,experiment,100,D5,107.623796,1
NK0201MALE20,120,0,4,experiment,100,D5,93.2967458,1
NK0201MALE20,120,0,4,experiment,81,D3,83.8386266,0
NK0201MALE20,120,0,3,experiment,100,D5,106.165501,1
NK0201MALE20,120,0,4,experiment,87,D4,103.368583,0
NK0201MALE20,120,0,3,experiment,75,D3,61.9527394,0
NK0201MALE20,120,0,2,experiment,75,D4,114.294374,0
NK0201MALE20,120,0,3,experiment,83,D4,16.8435096,0
NK0201MALE20,120,0,3,experiment,0,D0,103.591301,0
NL2304MALE20,150,1,2,training,0,D0,,0
NL2304MALE20,150,1,2,training,100,D5,,0
NL2304MALE20,120,0,3,experiment,83,D4,112.176805,0
NL2304MALE20,120,0,2,experiment,100,D5,83.4154629,1
NL2304MALE20,120,0,4,experiment,100,D5,,0
NL2304MALE20,120,0,2,experiment,100,D5,116.875225,1
NL2304MALE20,120,0,4,experiment,100,D5,,0
NL2304MALE20,120,0,3,experiment,100,D5,117.413915,1
NL2304MALE20,120,0,3,experiment,83,D4,111.53507,0
NL2304MALE20,120,0,4,experiment,81,D3,,0
NL2304MALE20,120,0,4,experiment,81,D3,73.2991347,0
NL2304MALE20,120,0,2,experiment,63,D3,117.823479,0
NL2304MALE20,120,0,3,experiment,100,D5,115.517971,1
NL2304MALE20,120,0,4,experiment,100,D5,116.103307,1
NL2304MALE20,120,0,2,experiment,0,D0,119.959753,0
NL2304MALE20,120,0,3,experiment,100,D5,109.985937,1
NL2304MALE20,120,0,2,experiment,75,D4,,0
NL2304MALE20,120,0,3,experiment,0,D0,,0
NL2304MALE20,120,0,2,experiment,25,D1,93.8393952,0
NL2304MALE20,120,0,4,experiment,100,D5,39.1861138,1
NN1309FEMALE20,150,1,2,training,100,D5,,1
NN1309FEMALE20,150,1,2,training,0,D0,,0
NN1309FEMALE20,120,0,4,experiment,,NO,,0
NN1309FEMALE20,120,0,3,experiment,83,D4,113.392918,0
NN1309FEMALE20,120,0,2,experiment,25,D1,116.458137,0
NN1309FEMALE20,120,0,2,experiment,100,D5,64.2781772,1
NN1309FEMALE20,120,0,3,experiment,100,D5,48.171846,1
NN1309FEMALE20,120,0,4,experiment,100,D5,31.9143694,1
NN1309FEMALE20,120,0,2,experiment,75,D4,27.9226805,0
NN1309FEMALE20,120,0,2,experiment,100,D5,39.8984256,1
NN1309FEMALE20,120,0,4,experiment,100,D5,60.9307536,1
NN1309FEMALE20,120,0,3,experiment,83,D4,78.1226362,0
NN1309FEMALE20,120,0,4,experiment,87,D4,33.0046635,0
NN1309FEMALE20,120,0,2,experiment,100,D5,27.8180447,1
NN1309FEMALE20,120,0,4,experiment,87,D4,43.5192749,0
NN1309FEMALE20,120,0,3,experiment,100,D5,44.0816467,1
NN1309FEMALE20,120,0,3,experiment,100,D5,22.9930846,1
NN1309FEMALE20,120,0,4,experiment,100,D5,94.3638669,1
NN1309FEMALE20,120,0,2,experiment,50,D2,70.7941088,0
NN1309FEMALE20,120,0,3,experiment,100,D5,61.3163381,1
NP0504MALE20,150,1,2,training,25,D1,,0
NP0504MALE20,150,1,2,training,100,D5,,1
NP0504MALE20,120,0,4,experiment,100,D5,30.1049124,1
NP0504MALE20,120,0,3,experiment,100,D5,74.3161033,1
NP0504MALE20,120,0,4,experiment,100,D5,84.6618627,1
NP0504MALE20,120,0,2,experiment,63,D3,49.1592556,0
NP0504MALE20,120,0,2,experiment,100,D5,44.7298886,1
NP0504MALE20,120,0,3,experiment,33,D2,48.5648678,0
NP0504MALE20,120,0,2,experiment,75,D4,41.9091943,0
NP0504MALE20,120,0,2,experiment,25,D1,80.9217386,0
NP0504MALE20,120,0,3,experiment,83,D4,96.4840716,0
NP0504MALE20,120,0,3,experiment,75,D3,34.9743878,0
NP0504MALE20,120,0,2,experiment,50,D2,54.5714463,0
NP0504MALE20,120,0,4,experiment,100,D5,33.4302155,1
NP0504MALE20,120,0,4,experiment,81,D3,72.0234528,0
NP0504MALE20,120,0,2,experiment,100,D5,62.560143,1
NP0504MALE20,120,0,3,experiment,100,D5,36.0993696,1
NP0504MALE20,120,0,4,experiment,100,D5,64.507011,1
NP0504MALE20,120,0,3,experiment,100,D5,45.0929461,1
NP0504MALE20,120,0,4,experiment,100,D5,24.5433543,1
NP2006MALE20,150,1,2,training,100,D5,,1
NP2006MALE20,150,1,2,training,,NO,,0
NP2006MALE20,120,0,3,experiment,100,D5,111.586212,1
NP2006MALE20,120,0,2,experiment,100,D5,116.772582,1
NP2006MALE20,120,0,4,experiment,87,D4,113.476834,0
NP2006MALE20,120,0,2,experiment,25,D1,45.7153237,0
NP2006MALE20,120,0,4,experiment,87,D4,108.059104,0
NP2006MALE20,120,0,3,experiment,100,D5,110.404034,1
NP2006MALE20,120,0,2,experiment,63,D3,95.2749821,0
NP2006MALE20,120,0,3,experiment,75,D3,111.298911,0
NP2006MALE20,120,0,2,experiment,100,D5,92.3106955,1
NP2006MALE20,120,0,4,experiment,87,D4,86.4692137,0
NP2006MALE20,120,0,3,experiment,83,D4,114.083955,0
NP2006MALE20,120,0,4,experiment,100,D5,100.497193,1
NP2006MALE20,120,0,3,experiment,83,D4,75.5725869,0
NP2006MALE20,120,0,2,experiment,100,D5,11.3842834,1
NP2006MALE20,120,0,3,experiment,33,D2,13.8311347,0
NP2006MALE20,120,0,2,experiment,25,D1,11.6708044,0
NP2006MALE20,120,0,4,experiment,81,D3,17.2240513,0
NP2006MALE20,120,0,4,experiment,0,D0,,0
OK0207MALE20,150,1,2,training,75,D4,,0
OK0207MALE20,150,1,2,training,63,D3,,0
OK0207MALE20,120,0,4,experiment,81,D3,38.6063212,0
OK0207MALE20,120,0,4,experiment,87,D4,59.0726938,0
OK0207MALE20,120,0,3,experiment,33,D2,43.9453078,0
OK0207MALE20,120,0,2,experiment,50,D2,11.0363124,0
OK0207MALE20,120,0,3,experiment,83,D4,48.4864234,0
OK0207MALE20,120,0,2,experiment,75,D4,11.5362199,0
OK0207MALE20,120,0,4,experiment,100,D5,14.2678671,1
OK0207MALE20,120,0,4,experiment,12,D1,39.5245769,0
OK0207MALE20,120,0,3,experiment,16,D1,25.0135592,0
OK0207MALE20,120,0,3,experiment,75,D3,16.7774343,0
OK0207MALE20,120,0,2,experiment,50,D2,40.576943,0
OK0207MALE20,120,0,4,experiment,0,D0,55.5140478,0
OK0207MALE20,120,0,3,experiment,33,D2,48.6032428,0
OK0207MALE20,120,0,4,experiment,87,D4,24.5009157,0
OK0207MALE20,120,0,2,experiment,75,D4,50.1977735,0
OK0207MALE20,120,0,3,experiment,75,D3,40.3380057,0
OK0207MALE20,120,0,2,experiment,25,D1,10.9723618,0
OK0207MALE20,120,0,2,experiment,63,D3,26.7532998,0
OL0207FEMALE20,150,1,2,training,75,D4,,0
OL0207FEMALE20,150,1,2,training,100,D5,,1
OL0207FEMALE20,120,0,4,experiment,87,D4,44.7412575,0
OL0207FEMALE20,120,0,3,experiment,83,D4,28.1670258,0
OL0207FEMALE20,120,0,3,experiment,100,D5,67.1764339,1
OL0207FEMALE20,120,0,4,experiment,100,D5,47.3435205,1
OL0207FEMALE20,120,0,3,experiment,100,D5,54.1954843,1
OL0207FEMALE20,120,0,3,experiment,100,D5,24.3980108,1
OL0207FEMALE20,120,0,2,experiment,75,D4,59.0909285,0
OL0207FEMALE20,120,0,4,experiment,100,D5,54.1394487,1
OL0207FEMALE20,120,0,4,experiment,100,D5,46.218995,1
OL0207FEMALE20,120,0,2,experiment,100,D5,55.6970241,1
OL0207FEMALE20,120,0,2,experiment,75,D4,67.3520384,0
OL0207FEMALE20,120,0,4,experiment,100,D5,43.579955,1
OL0207FEMALE20,120,0,2,experiment,75,D4,42.9981569,0
OL0207FEMALE20,120,0,2,experiment,100,D5,81.4114751,1
OL0207FEMALE20,120,0,3,experiment,100,D5,94.76823,1
OL0207FEMALE20,120,0,2,experiment,100,D5,33.7808033,1
OL0207FEMALE20,120,0,3,experiment,100,D5,56.9491006,1
OL0207FEMALE20,120,0,4,experiment,87,D4,36.6821812,0
OZ2205MALE20,150,1,2,training,0,D0,,0
OZ2205MALE20,150,1,2,training,100,D5,,1
OZ2205MALE20,120,0,2,experiment,25,D1,83.9578403,0
OZ2205MALE20,120,0,3,experiment,100,D5,57.0941204,1
OZ2205MALE20,120,0,2,experiment,75,D4,43.7767822,0
OZ2205MALE20,120,0,3,experiment,100,D5,50.5021425,1
OZ2205MALE20,120,0,3,experiment,100,D5,35.8292192,1
OZ2205MALE20,120,0,2,experiment,0,D0,76.4320165,0
OZ2205MALE20,120,0,4,experiment,100,D5,51.2029809,1
OZ2205MALE20,120,0,3,experiment,100,D5,27.5901636,1
OZ2205MALE20,120,0,3,experiment,100,D5,29.4503415,1
OZ2205MALE20,120,0,2,experiment,100,D5,19.79897,1
OZ2205MALE20,120,0,2,experiment,100,D5,30.9385846,1
OZ2205MALE20,120,0,4,experiment,87,D4,11.0656996,0
OZ2205MALE20,120,0,4,experiment,100,D5,78.5608556,1
OZ2205MALE20,120,0,4,experiment,100,D5,77.9932685,1
OZ2205MALE20,120,0,2,experiment,75,D4,47.7095272,0
OZ2205MALE20,120,0,3,experiment,100,D5,51.0028858,1
OZ2205MALE20,120,0,4,experiment,100,D5,51.3012293,1
OZ2205MALE20,120,0,4,experiment,25,D2,30.1885365,0
PA1206MALE20,150,1,2,training,63,D3,,0
PA1206MALE20,150,1,2,training,50,D2,,0
PA1206MALE20,120,0,2,experiment,100,D5,83.2241699,1
PA1206MALE20,120,0,4,experiment,81,D3,69.3759033,0
PA1206MALE20,120,0,2,experiment,50,D2,39.4301506,0
PA1206MALE20,120,0,3,experiment,33,D2,70.8318769,0
PA1206MALE20,120,0,3,experiment,100,D5,80.1964249,1
PA1206MALE20,120,0,2,experiment,100,D5,78.5913956,1
PA1206MALE20,120,0,3,experiment,83,D4,33.3383336,0
PA1206MALE20,120,0,2,experiment,100,D5,72.2907759,1
PA1206MALE20,120,0,2,experiment,63,D3,87.5875605,0
PA1206MALE20,120,0,2,experiment,63,D3,26.1086255,0
PA1206MALE20,120,0,3,experiment,16,D1,29.0199245,0
PA1206MALE20,120,0,4,experiment,87,D4,62.8415868,0
PA1206MALE20,120,0,3,experiment,100,D5,33.9373781,1
PA1206MALE20,120,0,3,experiment,0,D0,32.2298756,0
PA1206MALE20,120,0,4,experiment,87,D4,26.2236534,0
PA1206MALE20,120,0,4,experiment,100,D5,30.1890691,1
PA1206MALE20,120,0,4,experiment,100,D5,26.5841981,1
PA1206MALE20,120,0,4,experiment,100,D5,30.9735479,1
PB0410MALE20,150,1,2,training,50,D2,,0
PB0410MALE20,150,1,2,training,0,D0,,0
PB0410MALE20,120,0,3,experiment,0,D0,18.2264287,0
PB0410MALE20,120,0,4,experiment,87,D4,21.9987043,0
PB0410MALE20,120,0,3,experiment,75,D3,14.6445228,0
PB0410MALE20,120,0,2,experiment,100,D5,50.0998075,1
PB0410MALE20,120,0,3,experiment,100,D5,29.6645695,1
PB0410MALE20,120,0,4,experiment,81,D3,13.2788141,0
PB0410MALE20,120,0,4,experiment,100,D5,14.2993821,1
PB0410MALE20,120,0,3,experiment,75,D3,,0
PB0410MALE20,120,0,2,experiment,25,D1,17.005269,0
PB0410MALE20,120,0,4,experiment,0,D0,13.9503524,0
PB0410MALE20,120,0,4,experiment,12,D1,,0
PB0410MALE20,120,0,2,experiment,25,D1,17.5429738,0
PB0410MALE20,120,0,2,experiment,25,D1,30.1087026,0
PB0410MALE20,120,0,2,experiment,75,D4,13.0431874,0
PB0410MALE20,120,0,2,experiment,50,D2,24.3015966,0
PB0410MALE20,120,0,3,experiment,83,D4,44.3974179,0
PB0410MALE20,120,0,3,experiment,0,D0,14.0706604,0
PB0410MALE20,120,0,4,experiment,100,D5,37.0681199,1
PB2006MALE20,150,1,2,training,50,D2,,0
PB2006MALE20,150,1,2,training,25,D1,,0
PB2006MALE20,120,0,2,experiment,25,D1,32.7996191,0
PB2006MALE20,120,0,2,experiment,25,D1,35.975709,0
PB2006MALE20,120,0,3,experiment,100,D5,31.5456714,1
PB2006MALE20,120,0,4,experiment,87,D4,40.889221,0
PB2006MALE20,120,0,2,experiment,50,D2,65.9731077,0
PB2006MALE20,120,0,4,experiment,81,D3,29.9981004,0
PB2006MALE20,120,0,3,experiment,100,D5,24.144928,1
PB2006MALE20,120,0,3,experiment,83,D4,62.1890801,0
PB2006MALE20,120,0,4,experiment,81,D3,64.4775193,0
PB2006MALE20,120,0,2,experiment,63,D3,31.6395333,0
PB2006MALE20,120,0,4,experiment,100,D5,32.7161791,1
PB2006MALE20,120,0,2,experiment,100,D5,23.6587206,1
PB2006MALE20,120,0,3,experiment,100,D5,24.3244775,1
PB2006MALE20,120,0,4,experiment,0,D0,32.734724,0
PB2006MALE20,120,0,2,experiment,100,D5,18.8524714,1
PB2006MALE20,120,0,4,experiment,100,D5,19.7279851,1
PB2006MALE20,120,0,3,experiment,75,D3,26.4511927,0
PB2006MALE20,120,0,3,experiment,100,D5,57.1766717,1
PC0304MALE19,150,1,2,training,100,D5,,1
PC0304MALE19,150,1,2,training,75,D4,,0
PC0304MALE19,120,0,3,experiment,100,D5,119.553244,1
PC0304MALE19,120,0,2,experiment,100,D5,61.6995632,1
PC0304MALE19,120,0,4,experiment,100,D5,118.138564,1
PC0304MALE19,120,0,2,experiment,25,D1,115.513461,0
PC0304MALE19,120,0,3,experiment,16,D1,98.7165971,0
PC0304MALE19,120,0,2,experiment,75,D4,107.55217,0
PC0304MALE19,120,0,4,experiment,100,D5,85.8286632,1
PC0304MALE19,120,0,2,experiment,100,D5,72.9452302,1
PC0304MALE19,120,0,3,experiment,83,D4,88.7021954,0
PC0304MALE19,120,0,2,experiment,75,D4,36.376985,0
PC0304MALE19,120,0,4,experiment,100,D5,79.0562172,1
PC0304MALE19,120,0,3,experiment,100,D5,77.5246571,1
PC0304MALE19,120,0,4,experiment,87,D4,61.552802,0
PC0304MALE19,120,0,4,experiment,100,D5,70.9533577,1
PC0304MALE19,120,0,3,experiment,100,D5,43.2144507,1
PC0304MALE19,120,0,4,experiment,100,D5,53.8016094,1
PC0304MALE19,120,0,2,experiment,25,D1,52.0591124,0
PC0304MALE19,120,0,3,experiment,100,D5,116.360638,1
PC0401FEMALE20,150,1,2,training,0,D0,,0
PC0401FEMALE20,150,1,2,training,0,D0,,0
PC0401FEMALE20,120,0,2,experiment,100,D5,35.2952196,1
PC0401FEMALE20,120,0,3,experiment,75,D3,29.2084697,0
PC0401FEMALE20,120,0,2,experiment,50,D2,34.9855462,0
PC0401FEMALE20,120,0,3,experiment,100,D5,,0
PC0401FEMALE20,120,0,4,experiment,100,D5,12.669315,1
PC0401FEMALE20,120,0,3,experiment,75,D3,13.5841612,0
PC0401FEMALE20,120,0,2,experiment,63,D3,36.9456808,0
PC0401FEMALE20,120,0,3,experiment,33,D2,14.3383328,0
PC0401FEMALE20,120,0,4,experiment,81,D3,19.0998746,0
PC0401FEMALE20,120,0,4,experiment,81,D3,57.8846443,0
PC0401FEMALE20,120,0,2,experiment,100,D5,33.2429789,1
PC0401FEMALE20,120,0,3,experiment,100,D5,13.6470705,1
PC0401FEMALE20,120,0,2,experiment,25,D1,13.7271108,0
PC0401FEMALE20,120,0,4,experiment,87,D4,60.0790291,0
PC0401FEMALE20,120,0,4,experiment,81,D3,49.2653258,0
PC0401FEMALE20,120,0,4,experiment,100,D5,45.2135074,1
PC0401FEMALE20,120,0,2,experiment,75,D4,66.5370135,0
PC0401FEMALE20,120,0,3,experiment,75,D3,40.6810615,0
PD0904MALE20,150,1,2,training,100,D5,,1
